alive,alive_since,anonymity,average_timeout,first_seen,ip_data_as,ip_data_asname,ip_data_city,ip_data_continent,ip_data_continentCode,ip_data_country,ip_data_countryCode,ip_data_district,ip_data_hosting,ip_data_isp,ip_data_lat,ip_data_lon,ip_data_mobile,ip_data_org,ip_data_proxy,ip_data_regionName,ip_data_status,ip_data_timezone,ip_data_zip,ip_data_last_update,last_seen,port,protocol,proxy,ssl,timeout,times_alive,times_dead,uptime,ip
true,1787085703.7643,elite,1176.7096674602,1776088321.3247,"AS46562 Performive LLC",PERFORMIVE,Atlanta,"North America",NA,"United States",US,,true,"Performive LLC",33.7488,-84.3877,false,"Performive LLC",true,Georgia,success,America/New_York,30302,1786583888,1787085703.7643,4145,socks5,192.252.215.2:4145,true,904.75177764893,67017,50995,56.788292715995,192.252.215.2
true,1787085450.4418,elite,3742.976276674,1710568404.2434,"AS6724 Strato GmbH",STRATO,Berlin,Europe,EU,Germany,DE,Charlottenburg-Wilmersdorf,true,"Strato AG",52.5234,13.3224,false,"Strato AG",true,"State of Berlin",success,Europe/Berlin,10587,1786740421,1787085703.6986,80,http,85.214.107.177:80,false,236.62137985229,240595,475800,33.584126075698,85.214.107.177
true,1787083195.1757,elite,1859.9940128496,1696984740.1488,"AS6181 Cincinnati Bell Telephone Company LLC",FUSE-NET,Cincinnati,"North America",NA,"United States",US,,false,"Fuse Internet Access",39.1497,-84.426,false,"Maximum Communications",true,Ohio,success,America/New_York,45209,1786971298,1787085703.6589,36181,socks4,69.61.200.104:36181,true,1049.8523712158,1033206,758347,57.670970381563,69.61.200.104
true,1787085703.4138,elite,901.30004664222,1696985656.7541,"AS46562 Performive LLC",PERFORMIVE,Atlanta,"North America",NA,"United States",US,,true,"Performive LLC",33.9381,-84.4633,false,"Performive LLC",true,Georgia,success,America/New_York,30067,1786743024,1787085703.4138,18301,socks4,192.111.135.18:18301,true,741.66083335876,407554,952206,29.972495146202,192.111.135.18
true,1787083318.3991,elite,1000.0328580112,1778629865.344,"AS210546 CHSL ONE LTD",CHSL-ONE,"Frankfurt am Main",Europe,EU,Germany,DE,,true,"Chsl ONE LTD",50.1109,8.68213,false,"Cloud Hosting Solutions, Limited",true,Hesse,success,Europe/Berlin,60313,1786534470,1787085703.3519,1080,socks5,77.239.106.24:1080,true,139.74928855896,7085,2521,73.755985842182,77.239.106.24
true,1787085656.1249,elite,3412.7303821331,1776080944.8372,"AS22773 Cox Communications Inc.",ASN-CXA-ALL-CCI-22773-RDC,Herndon,"North America",NA,"United States",US,,false,"Cox Communications Inc.",38.9251,-77.392,false,"Cox Communications",true,Virginia,success,America/New_York,20171,1786964982,1787085703.3474,4145,socks4,72.205.0.67:4145,true,1816.153049469,297142,248690,54.438361986838,72.205.0.67
true,1787085703.3256,transparent,6218.3678095894,1786612717.1053,"AS137316 PT. PANCA DUTA UTAMA",PDU-AS-ID,Kisaran,Asia,AS,Indonesia,ID,,false,"PT. PANCA DUTA UTAMA",2.9845,99.6158,false,"PT Darma Media Warta",false,"North Sumatra",success,Asia/Jakarta,,1786610443,1787085703.3256,8090,http,160.22.205.66:8090,true,441.28489494324,1671,3295,33.648811921063,160.22.205.66
true,1787085703.3152,elite,318.20817006067,1787030840.4908,"AS210976 Timeweb, LLP",TWC-EU,Amsterdam,Europe,EU,"The Netherlands",NL,,true,"Timeweb, LLP",52.3716,4.8883,false,"JSC ""TIMEWEB""",false,"North Holland",success,Europe/Amsterdam,1012,1787029950,1787085703.3152,443,http,5.129.228.92:443,true,65.66596031189,772,129,85.682574916759,5.129.228.92
true,1787065055.7184,elite,1823.8584485084,1697032231.9881,"AS6181 Cincinnati Bell Telephone Company LLC",FUSE-NET,Cincinnati,"North America",NA,"United States",US,,false,"Fuse Internet Access",39.1094,-84.5718,false,"Fuse Internet Access - BRAS Norwood Region",true,Ohio,success,America/New_York,45205,1786581270,1787085703.0531,31034,socks4,72.49.49.11:31034,true,1047.7018356323,1008745,702498,58.948086274129,72.49.49.11
true,1787085643.8631,elite,3803.3177013315,1697036554.4359,"AS53066 VETORIALNET INF. E SERVIÇOS DE INTERNET LTDA","VETORIALNET INF. E SERVIÇOS DE INTERNET LTDA",Pelotas,"South America",SA,Brazil,BR,,false,"VETORIALNET INF. E SERVIÇOS DE INTERNET LTDA",-31.77,-52.341,false,"VETORIALNET INF. E SERVIÇOS DE INTERNET LTDA",true,"Rio Grande do Sul",success,America/Sao_Paulo,96020,1786845043,1787085703.0211,30660,socks4,187.86.153.254:30660,true,2133.2430839539,279284,1069719,20.702993247606,187.86.153.254
true,1787085601.3973,elite,2886.1288598318,1783625452.9744,"AS215540 GLOBAL CONNECTIVITY SOLUTIONS LLP",GCS-AS,Atlanta,"North America",NA,"United States",US,,false,"Global Connectivity Solutions LLP",33.7501,-84.3885,false,"Global Connectivity Solutions LLP",true,Georgia,success,America/New_York,30302,1786646203,1787085702.9609,1082,socks4,147.45.60.250:1082,true,611.28067970276,120516,60974,66.40365860378,147.45.60.250
true,1787080718.6224,elite,1717.7833169919,1786890859.9338,"AS24940 Hetzner Online GmbH",HETZNER-AS,Helsinki,Europe,EU,Finland,FI,,true,"Hetzner Online GmbH",60.1719,24.9347,false,Hetzner,false,Uusimaa,success,Europe/Helsinki,00221,1786890861,1787085702.8144,10801,socks5,65.21.252.66:10801,true,1436.098575592,6097,1362,81.740179648746,65.21.252.66
true,1787085676.7049,elite,2306.0722073565,1776087115.3477,"AS43940 Drustvo za telekomunikacije ""MTEL"" DOO",MTEL-AS,Podgorica,Europe,EU,Montenegro,ME,,false,"Drustvo za telekomunikacije ""MTEL"" DOO",42.4411,19.2632,false,"FTTH Users Podgorica AZ",true,Podgorica,success,Europe/Podgorica,,1786972281,1787085702.7853,48293,socks4,109.72.100.113:48293,true,1433.0906867981,245889,238721,50.739563772931,109.72.100.113
true,1787085702.74,elite,2474.5238496504,1776079259.5176,"AS22773 Cox Communications Inc.",ASN-CXA-ALL-CCI-22773-RDC,Pensacola,"North America",NA,"United States",US,,false,"Cox Communications Inc.",30.4077,-87.219,false,"Cox Communications Inc.",true,Florida,success,America/Chicago,32516,1786965644,1787085702.74,4145,socks5,72.223.188.92:4145,true,1956.0594558716,105184,45599,69.758527154918,72.223.188.92
true,1787085702.663,elite,2580.0160703133,1710540232.2685,"AS42673 Skyware Sp. z o.o.",SKYWARE-AS,Rzeszów,Europe,EU,Poland,PL,,false,"Skyware Sp. z o.o.",50.0465,21.9833,false,"Skyware Sp. z o.o",true,Subcarpathia,success,Europe/Warsaw,35-210,1786769068,1787085702.663,60647,socks4,91.150.189.122:60647,true,1190.2747154236,323107,953228,25.315218966807,91.150.189.122
true,1787085694.4531,elite,4879.5198794345,1783730935.7742,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,"Hong Kong",Asia,AS,"Hong Kong",HK,,true,"Alibaba Cloud LLC",22.3193,114.169,false,"Alibaba Cloud - HK",true,Kowloon,success,Asia/Hong_Kong,999077,1786753925,1787085702.6025,80,socks4,47.239.140.6:80,true,1949.4504928589,48979,85562,36.404516095465,47.239.140.6
true,1787085562.828,elite,2326.5873497862,1776081653.7169,"AS22773 Cox Communications Inc.",ASN-CXA-ALL-CCI-22773-RDC,Roanoke,"North America",NA,"United States",US,,false,"Cox Communications Inc.",37.2681,-79.9404,false,"Cox Communications Inc.",true,Virginia,success,America/New_York,24023,1786966602,1787085702.4832,4145,socks5,184.178.172.17:4145,true,1971.4720249176,122608,39474,75.645660838341,184.178.172.17
true,1787085438.3732,elite,3203.6292666289,1786502667.0971,"AS20473 The Constant Company, LLC",AS-VULTR,Piscataway,"North America",NA,"United States",US,,true,"The Constant Company",40.4993,-74.399,false,"Vultr Holdings, LLC",false,"New Jersey",success,America/New_York,08854,1786501365,1787085702.4115,1085,socks5,45.76.164.255:1085,true,2530.6658744812,31365,2365,92.988437592648,45.76.164.255
true,1787085702.386,elite,4245.0347328063,1783657290.5462,"AS132203 Tencent Building, Kejizhongyi Avenue",TENCENT-NET-AP-CN,"Hong Kong",Asia,AS,"Hong Kong",HK,,true,"Shenzhen Tencent Computer Systems Company Limited",22.3193,114.169,false,"Tencent Cloud Computing",true,Kowloon,success,Asia/Hong_Kong,999077,1786680100,1787085702.386,7890,socks4,43.128.63.68:7890,true,759.86552238464,102303,75205,57.632895418798,43.128.63.68
true,1787085609.3761,elite,278.61574816369,1786514757.899,"AS44094 Webhost LLC",WEBHOST1-AS,Moscow,Europe,EU,Russia,RU,,true,"Webhost LLC",55.7487,37.6187,false,WEBHOST,false,Moscow,success,Europe/Moscow,101000,1786512413,1787085702.2753,1080,socks5,185.179.188.54:1080,true,286.31281852722,6061,8723,40.997023809524,185.179.188.54
true,1787085702.1444,elite,3668.6282053379,1783686222.9375,"AS10834 Telefonica de Argentina","Telefonica de Argentina","Jose C. Paz","South America",SA,Argentina,AR,,false,"Telefonica de Argentina",-34.5154,-58.7681,false,"Telefonica de Argentina",true,"Buenos Aires",success,America/Argentina/Buenos_Aires,1661,1786707331,1787085702.1444,4153,socks4,200.16.211.68:4153,true,2186.2754821777,72457,85454,45.884707208491,200.16.211.68
true,1787085421.2589,elite,996.03326288819,1786558187.2321,"AS210644 AEZA GROUP LLC",AEZA-AS,Amsterdam,Europe,EU,"The Netherlands",NL,,true,"Aeza International LTD",52.3716,4.8883,false,"Aeza Group LLC",false,"North Holland",success,Europe/Amsterdam,1012,1786555570,1787085702.0525,32712,socks5,89.208.106.37:32712,true,239.39061164856,31870,59,99.8152150083,89.208.106.37
true,1787085637.7363,elite,3199.7221116606,1783655988.1994,"AS132203 Tencent Building, Kejizhongyi Avenue",TENCENT-NET-AP-CN,Singapore,Asia,AS,Singapore,SG,"Central Water Catchment",true,"Aceville Pte.ltd",1.35208,103.82,false,,true,"North West",success,Asia/Singapore,858877,1786679721,1787085702.0451,7890,socks5,43.160.255.142:7890,true,1841.7162895203,117642,11991,90.750040498947,43.160.255.142
true,1787085702.0009,elite,2488.8419967452,1784146784.574,"AS215540 GLOBAL CONNECTIVITY SOLUTIONS LLP",GCS-AS,Elbasan,Europe,EU,Albania,AL,,false,"Global Connectivity Solutions LLP",41.1533,20.1683,false,"Global Connectivity Solutions LLP",true,"Elbasan County",success,Europe/Tirane,3001,1786566412,1787085702.0009,1082,socks5,147.45.221.115:1082,true,81.427097320557,37745,29286,56.309767122675,147.45.221.115
true,1787085633.2895,elite,3367.783967633,1710540162.7866,"AS14080 Telmex Colombia S.A.","Telmex Colombia S.A.",Yumbo,"South America",SA,Colombia,CO,,false,"Telmex Colombia S.A.",3.58234,-76.4915,false,"Telmex Colombia S.A.",true,"Valle del Cauca Department",success,America/Bogota,760501,1787024832,1787085701.8876,44550,socks4,190.144.224.182:44550,true,1726.3708114624,236061,974292,19.503483694426,190.144.224.182
true,1787059900.3465,elite,1100.9102512754,1786677005.2768,"AS132203 Tencent Building, Kejizhongyi Avenue",TENCENT-NET-AP-CN,Tokyo,Asia,AS,Japan,JP,,true,"Shenzhen Tencent Computer Systems Company Limited",35.6893,139.6899,false,"Tencent Cloud Computing",true,Tokyo,success,Asia/Tokyo,151-0053,1786675772,1787085701.8353,7890,http,43.133.175.183:7890,false,743.51024627686,7238,60,99.177856947109,43.133.175.183
true,1787084792.6329,elite,2127.0939307439,1784595343.6466,"AS133774 Fuzhou",CHINATELECOM-FUJIAN-FUZHOU-IDC1,Wenquan,Asia,AS,China,CN,,false,Fuzhou,26.0998,119.297,false,"Chinanet FJ",true,Fujian,success,Asia/Shanghai,,1787011125,1787085701.8283,1080,http,27.155.93.29:1080,true,1041.3691997528,32716,4680,87.485292544657,27.155.93.29
true,1787085629.9643,elite,4003.9844798154,1786152751.1313,"AS63023 GTHost",AS-GLOBALTELEHOST,Dallas,"North America",NA,"United States",US,,false,GTHost,32.7766,-96.7969,false,GTHost,true,Texas,success,America/Chicago,,1786754309,1787085701.8026,49469,socks5,216.106.179.216:49469,true,1635.1709365845,3654,15664,18.915001552956,216.106.179.216
true,1787085701.7505,elite,5253.8903804781,1786786001.7675,"AS51659 LLC Baxet",ASBAXET,Kazan',Europe,EU,Russia,RU,,false,"LLC Baxet",55.7852,49.1174,false,"BX Network",false,"Tatarstan Republic",success,Europe/Moscow,420004,1786786441,1787085701.7505,1080,socks4,176.32.33.164:1080,true,1333.5473537445,3679,7157,33.951642672573,176.32.33.164
true,1787085497.0349,elite,4117.0429858191,1783186082.3245,"AS197540 netcup GmbH",netcup-AS,Nuremberg,Europe,EU,Germany,DE,,true,"netcup GmbH",49.4527,11.0783,false,NETCUP-KVM,true,Bavaria,success,Europe/Berlin,90403,1786814787,1787085701.7453,1080,socks5,159.195.61.240:1080,true,3230.1218509674,134321,6676,95.265147485407,159.195.61.240
true,1787085657.0465,elite,3835.37334439,1786572376.8752,"AS63023 GTHost",AS-GLOBALTELEHOST,Dallas,"North America",NA,"United States",US,,false,GTHost,32.7766,-96.7969,false,GTHost,true,Texas,success,America/Chicago,,1786571550,1787085701.7275,49418,socks5,216.106.179.216:49418,true,916.7857170105,2433,8061,23.184676958262,216.106.179.216
true,1787085701.4867,elite,4667.2306101705,1786600173.9139,"AS201847 Elektronica Sistemi Di Muro Mauro E Turcinovic Walter S.n.c.",Elektronica,"Rocchetta a Volturno",Europe,EU,Italy,IT,,false,"Elektronica Networks",41.622,14.0876,false,,false,Molise,success,Europe/Rome,86070,1786599447,1787085701.4867,5678,socks4,185.62.48.83:5678,true,1147.5632190704,8985,10988,44.985730736494,185.62.48.83
true,1787085701.3542,elite,3901.828161807,1786185034.9741,"AS63023 GTHost",AS-GLOBALTELEHOST,Dallas,"North America",NA,"United States",US,,false,GTHost,32.7766,-96.7969,false,GTHost,true,Texas,success,America/Chicago,,1786801922,1787085701.3542,49366,socks5,216.106.179.216:49366,true,2127.5084018707,6286,14775,29.846635962205,216.106.179.216
true,1787081242.3807,elite,152.06594339964,1784363984.5667,"AS62610 Zenlayer Inc",ZEN-DPS,"Frankfurt am Main",Europe,EU,Germany,DE,,false,"Zenlayer Inc",50.1169,8.6837,false,Franet,true,Hesse,success,Europe/Berlin,60313,1786782005,1787085701.3198,11111,http,103.237.102.191:11111,true,12.058258056641,43757,252,99.427389852076,103.237.102.191
true,1787085689.6609,elite,3169.4885353114,1786404675.3707,"AS197882 Tarin General Trading and Setting Up Internet Device LTD",Tarin,Erbil,Asia,AS,Iraq,IQ,,false,"Tarin General Trading and Setting Up Internet Device LTD",36.1898,44.0157,false,,false,"Erbil Governorate",success,Asia/Baghdad,,1787007324,1787085701.3129,1080,socks4,159.255.164.163:1080,true,1574.3494033813,14172,14594,49.266495167907,159.255.164.163
true,1787085526.2702,elite,2988.6352633469,1783626164.4789,"AS215540 GLOBAL CONNECTIVITY SOLUTIONS LLP",GCS-AS,Atlanta,"North America",NA,"United States",US,,false,"Global Connectivity Solutions LLP",33.7501,-84.3885,false,"Global Connectivity Solutions LLP",true,Georgia,success,America/New_York,30302,1786646278,1787085701.2044,1082,socks5,147.45.60.250:1082,true,1688.4717941284,53988,31013,63.514546887684,147.45.60.250
true,1787085701.1966,elite,2246.5783346604,1785446379.4014,"AS51167 Contabo GmbH",CONTABO,Lauterbourg,Europe,EU,France,FR,,true,"Contabo GmbH",48.9742,8.1851,false,"Contabo GmbH",true,"Grand Est",success,Europe/Paris,67630,1786653708,1787085701.1966,1089,socks5,194.163.174.78:1089,true,702.85272598267,27200,18359,59.702802958801,194.163.174.78
true,1787085701.1688,elite,2547.1248012802,1784147551.9824,"AS215540 GLOBAL CONNECTIVITY SOLUTIONS LLP",GCS-AS,Elbasan,Europe,EU,Albania,AL,,false,"Global Connectivity Solutions LLP",41.1533,20.1683,false,"Global Connectivity Solutions LLP",true,"Elbasan County",success,Europe/Tirane,3001,1786566811,1787085701.1688,1082,socks4,147.45.221.115:1082,true,1090.3341770172,67192,50324,57.176895061098,147.45.221.115
true,1787085701.1229,elite,2332.324953214,1776081411.4554,"AS22773 Cox Communications Inc.",ASN-CXA-ALL-CCI-22773-RDC,Roanoke,"North America",NA,"United States",US,,false,"Cox Communications Inc.",37.2681,-79.9404,false,"Cox Communications Inc.",true,Virginia,success,America/New_York,24023,1786965737,1787085701.1229,15294,socks5,184.178.172.28:15294,true,962.27622032166,122167,39684,75.481152417965,184.178.172.28
true,1787085701.0617,elite,3967.7305478178,1710577659.2123,"AS45899 VNPT Corp",VNPT-AS-VN,Hanoi,Asia,AS,Vietnam,VN,,false,"VietNam Post and Telecom Corporation",21.0184,105.8461,false,"Vietnam Posts and Telecommunications Group",true,Hanoi,success,Asia/Bangkok,100000,1787018278,1787085701.0617,1080,socks4,123.25.116.228:1080,true,1068.4988498688,116327,904400,11.39648505428,123.25.116.228
true,1787085664.565,elite,879.31573181458,1697003807.841,"AS46562 Performive LLC",PERFORMIVE,Atlanta,"North America",NA,"United States",US,,true,"Performive LLC",33.7488,-84.3877,false,"Performive LLC",true,Georgia,success,America/New_York,30302,1786495327,1787085701.0431,14282,socks4,192.252.208.70:14282,true,819.16284561157,397879,924833,30.08054663449,192.252.208.70
true,1787084939.2495,elite,317.00477043276,1785985793.3061,"AS213877 U1 DIGITAL SERVICES LTD",U1DS-AS,Helsinki,Europe,EU,Finland,FI,,true,"U1 DIGITAL SERVICES LTD",60.2067,24.9245,false,"u1host Finland",false,Uusimaa,success,Europe/Helsinki,00240,1786587292,1787085700.9418,80,http,64.188.125.131:80,true,136.20710372925,17253,1103,93.991065591632,64.188.125.131
true,1787049091.8494,elite,2262.7605829607,1786027121.4328,"AS17621 China Unicom Shanghai network",CNCGROUP-SH,Shanghai,Asia,AS,China,CN,,false,"China Unicom CHINA169 Shanghai Province Network",31.2304,121.474,false,,false,Shanghai,success,Asia/Shanghai,200000,1786631501,1787085700.8824,8080,http,112.64.135.45:8080,true,742.09141731262,18355,313,98.323334047568,112.64.135.45
true,1787085700.8763,elite,12455.306424285,1776089204.3556,"AS133119 China Unicom IP network",UNICOM-CN,Chaowai,Asia,AS,China,CN,Chaoyang,true,"China Unicom IP network",39.9715,116.49,false,21ViaNet,true,Beijing,success,Asia/Shanghai,,1786545714,1787085700.8763,44096,socks5,120.133.82.62:44096,true,4087.860584259,954,57894,1.6211256117455,120.133.82.62
true,1787085588.732,elite,4239.576647307,1776081531.5481,"AS23673 Cogetel Online, Cambodia, ISP",ONLINE-AS,"Phnom Penh",Asia,AS,Cambodia,KH,,false,"COGETEL Co",11.5583,104.9121,false,,true,"Phnom Penh",success,Asia/Phnom_Penh,,1786966930,1787085700.8362,1080,socks5,203.189.135.73:1080,true,4235.2313995361,59440,67158,46.951768590341,203.189.135.73
true,1787084750.7394,elite,1882.9439355413,1710634251.4411,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Singapore,Asia,AS,Singapore,SG,"Central Water Catchment",true,"Alibaba Cloud (Singapore) Private Limited",1.35208,103.82,false,"Alibaba.com Singapore E-Commerce Private Limited",true,"North West",success,Asia/Singapore,858877,1786499271,1787085700.6102,80,http,8.219.97.248:80,true,711.57908439636,709018,372871,65.535188914944,8.219.97.248
true,1787085629.519,elite,3103.0099553345,1776082008.4585,"AS136258 BrainStorm Network, Inc",ONEPROVIDER-AS,Tokyo,Asia,AS,Japan,JP,,false,"BrainStorm Network",35.6893,139.6899,false,Oneprovider.com,true,Tokyo,success,Asia/Tokyo,102-0082,1786967875,1787085700.5901,1080,socks5,103.75.118.84:1080,true,1406.0726165771,138693,13618,91.059083060317,103.75.118.84
true,1787083900.4705,elite,2730.9029495607,1785634440.1635,"AS149440 Evoxt Sdn. Bhd.",EVOXTSDNBHD-AS-AP,"New York","North America",NA,"United States",US,,true,"Ace Data Centers II",40.7157,-74,false,Evoxt,true,"New York",success,America/New_York,10013,1786842701,1787085700.5315,3080,socks5,23.27.141.23:3080,true,712.31627464294,51621,8681,85.604125899638,23.27.141.23
true,1787085657.9001,elite,3382.1052116675,1696991977.6533,"AS23969 TOT Public Company Limited",TOT-NET,Bangkok,Asia,AS,Thailand,TH,,false,"TOT Public Company Limited",13.7618,100.5324,false,"TOT Public Company Limited",true,Bangkok,success,Asia/Bangkok,10400,1786754513,1787085700.5313,4145,socks4,182.53.96.56:4145,true,1895.0192928314,252613,922949,21.488700723569,182.53.96.56
true,1787085700.395,elite,3148.3925774952,1781458288.3001,"AS9808 China Mobile Communications Group Co., Ltd.",CHINAMOBILE-CN,Guangzhou,Asia,AS,China,CN,,false,"China Mobile communications corporation",23.1317,113.266,true,"China Mobile",true,Guangdong,success,Asia/Shanghai,510000,1786902071,1787085700.395,8443,socks5,112.28.149.152:8443,true,2225.6174087524,118410,24870,82.642378559464,112.28.149.152
true,1787085573.5855,elite,2512.9719983949,1696983860.3329,"AS22773 Cox Communications Inc.",ASN-CXA-ALL-CCI-22773-RDC,Pensacola,"North America",NA,"United States",US,,false,"Cox Communications Inc.",30.4077,-87.219,false,"Cox Communications",true,Florida,success,America/Chicago,32516,1786493649,1787085700.277,4145,socks4,184.181.217.210:4145,true,781.74901008606,745790,851725,46.684381680297,184.181.217.210
true,1787085700.241,elite,2908.9315164889,1786572414.392,"AS28252 WorldNet Telecom Comercio e Serviços de Telecomuni","WorldNet Telecom Comercio e Serviços de Telecomuni",Recife,"South America",SA,Brazil,BR,,false,"WorldNet Telecom Comercio e Serviços de Telecomuni",-8.0091,-34.9498,false,"WorldNet Telecom Comercio e Serviços de Telecomuni",false,Pernambuco,success,America/Recife,50000,1786569153,1787085700.241,5432,socks4,179.189.249.249:5432,true,2006.0496330261,8817,11284,43.863489378638,179.189.249.249
true,1787075882.5348,transparent,668.85383470105,1786793402.7487,"AS52468 UFINET PANAMA S.A.","UFINET PANAMA S.A.",Montelíbano,"South America",SA,Colombia,CO,,false,"Ufinet Panama S.A.",7.97917,-75.4202,false,UFINET,false,"Departamento de Córdoba",success,America/Bogota,234001,1786791843,1787085700.183,999,http,181.78.74.253:999,true,523.5390663147,5272,5,99.905249194618,181.78.74.253
true,1787085617.0732,elite,9983.7237857905,1786978576.366,"AS401701 cognetcloud INC",COGNETCLOUD-2,"Hong Kong",Asia,AS,"Hong Kong",HK,,true,"Cogent Communications",22.3193,114.169,false,"FOJ IP TECHNOLOGY LIMITED",false,Kowloon,success,Asia/Hong_Kong,999077,1786978581,1787085700.1271,9050,socks5,38.76.196.46:9050,true,4281.7163467407,1021,2048,33.26816552623,38.76.196.46
true,1787085700.0959,elite,2499.6314497053,1696986761.991,"AS22773 Cox Communications Inc.",ASN-CXA-ALL-CCI-22773-RDC,Tulsa,"North America",NA,"United States",US,,false,"Cox Communications Inc.",36.0496,-95.8858,false,"Cox Communications",true,Oklahoma,success,America/Chicago,74133,1786971368,1787085700.0959,10919,socks4,98.178.72.21:10919,true,3810.3692531586,556030,928549,37.45371583459,98.178.72.21
true,1787085700.0758,elite,6564.4743824382,1776086939.6437,"AS153320 SANDCLOCK SERVICE TRADING COMPANY LIMITED",SSTCL-AS-AP,"Quận Một",Asia,AS,Vietnam,VN,,false,"Sandclock Service Trading Company Limited",10.7748,106.704,false,"Toan MY Service Business LLC",true,"Ho Chi Minh City (HCMC)",success,Asia/Ho_Chi_Minh,,1786658781,1787085700.0758,9000,socks5,160.250.54.5:9000,true,2372.722864151,57027,65281,46.625731759165,160.250.54.5
true,1787082887.1182,elite,1774.0482172787,1776081445.3312,"AS6181 Cincinnati Bell Telephone Company LLC",FUSE-NET,Cincinnati,"North America",NA,"United States",US,,false,"Fuse Internet Access",39.1497,-84.426,false,"Maximum Communications",true,Ohio,success,America/New_York,45209,1786966285,1787085699.8037,36181,socks5,69.61.200.104:36181,true,1313.9755725861,213911,297,99.861349716164,69.61.200.104
true,1787085666.7902,elite,1260.7116760111,1776084586.1134,"AS46562 Performive LLC",PERFORMIVE,"Los Angeles","North America",NA,"United States",US,,true,"Performive LLC",34.0549,-118.243,false,"Performive LLC",true,California,success,America/Los_Angeles,90009,1786972169,1787085699.6976,4145,socks5,142.54.237.38:4145,true,989.34412002563,64608,55569,53.760702963129,142.54.237.38
true,1787008997.6866,elite,986.50681321115,1782245220.2105,"AS20081 NET2ATLANTA.COM LLC",NET2ATLANTA,Stockbridge,"North America",NA,"United States",US,,false,"NET2ATLANTA.COM LLC",33.553,-84.2338,false,"NET2ATLANTA.COM LLC",true,Georgia,success,America/New_York,30281,1787083855,1787085699.679,4145,socks5,199.66.183.226:4145,true,880.32341003418,166932,14,99.991614054844,199.66.183.226
true,1787085666.4218,elite,2512.4116343499,1776082506.009,"AS12302 Vodafone Romania S.A.",Vodafone_Ro,Cârţişoara,Europe,EU,Romania,RO,,false,"Vodafone RO",45.7167,24.5833,false,"MobiFon S.A.",true,"Sibiu County",success,Europe/Bucharest,557075,1786964997,1787085699.6104,5678,socks4,81.12.157.98:5678,true,202.29268074036,295032,228451,56.359423324158,81.12.157.98
true,1787085552.1941,elite,4602.0080061067,1786798936.3653,"AS20860 IOMART CLOUD SERVICES LIMITED",IOMART-AS,Maidenhead,Europe,EU,"United Kingdom",GB,,true,"Iomart Cloud Services Limited",51.5226,-0.724308,false,"Iomart Cloud Services Limited",true,England,success,Europe/London,SL6,1786796296,1787085699.5169,5443,http,81.168.119.85:5443,true,61.891317367554,3096,1141,73.070568798678,81.168.119.85
true,1787083662.0837,transparent,632.25485895762,1781823747.2941,"AS40509 Fly.io, Inc.",FLY,Gunnison,"North America",NA,"United States",US,,true,"Fly.io, Inc.",38.7946,-106.535,false,"Fly.io, Inc",true,Colorado,success,America/Denver,81231,1786660119,1787085699.5096,80,http,137.66.1.45:80,false,355.81517219543,87436,1268,98.570526695527,137.66.1.45
true,1787085699.4992,elite,6493.3079638523,1784156797.4808,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,Singapore,Asia,AS,Singapore,SG,Pioneer,true,"DigitalOcean, LLC",1.32123,103.695,false,"DigitalOcean, LLC",true,"South West",success,Asia/Singapore,627753,1786574506,1787085699.4992,1080,socks4,165.22.240.206:1080,true,4073.121547699,32518,79854,28.937813690243,165.22.240.206
true,1787085569.5759,elite,1407.3784571485,1781662257.6111,"AS4812 China Telecom (Group)",CHINANET-SH-AP,Hangzhou,Asia,AS,China,CN,,false,"China Telecom (Group)",30.2943,120.1663,false,"Chinanet SH",true,Zhejiang,success,Asia/Shanghai,,1786497570,1787085699.4381,18080,http,114.94.148.37:18080,true,769.26708221436,73309,11257,86.688503653951,114.94.148.37
true,1787085699.2547,elite,4574.0573587186,1786143462.2947,"AS63023 GTHost",AS-GLOBALTELEHOST,Dallas,"North America",NA,"United States",US,,false,GTHost,32.7766,-96.7969,false,GTHost,true,Texas,success,America/Chicago,,1786748116,1787085699.2547,49300,socks5,216.106.179.216:49300,true,1208.0824375153,6790,16451,29.215610343789,216.106.179.216
true,1787085601.3381,elite,1793.8661660628,1786779614.2226,"AS9123 JSC TIMEWEB",TimeWeb-AS,Moscow,Europe,EU,Russia,RU,,true,"JSC ""TIMEWEB""",55.7487,37.6187,false,"JSC ""TIMEWEB""",false,Moscow,success,Europe/Moscow,101000,1786779155,1787085699.2441,1080,socks4,85.198.82.207:1080,true,730.97801208496,11131,5131,68.447915385561,85.198.82.207
true,1787083695.287,elite,596.74005655517,1785775145.7692,"AS51167 Contabo GmbH",CONTABO,Lauterbourg,Europe,EU,France,FR,,true,"Contabo GmbH",48.9742,8.1851,false,"Contabo GmbH",false,"Grand Est",success,Europe/Paris,67630,1786983670,1787085699.0169,1080,socks5,213.136.92.91:1080,true,452.29625701904,81348,147,99.819620835634,213.136.92.91
